review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
like it,5,2025-07-22,Dashen,google_play,like it,0.3612,positive,positive,0.9997184872627258,like it,Usability & Accessibility
Great always one step ahead and most reliable bank,5,2025-07-22,Dashen,google_play,great always one step ahead and most reliable bank,0.6249,positive,positive,0.9998666048049928,great always one step ahead and most reliable bank,User Satisfaction / Positive Feedback
u need to start cash out service,4,2025-07-22,Dashen,google_play,u need to start cash out service,0.0,neutral,negative,0.9963886737823486,u need to start cash out service,Transactions & Features
all in one super app,5,2025-07-21,Dashen,google_play,all in one super app,0.5994,positive,positive,0.736153781414032,all in one super app,Usability & Accessibility
Fayla,5,2025-07-20,Dashen,google_play,fayla,0.0,neutral,positive,0.9678626656532288,fayla,Usability & Accessibility
"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen,google_play,"the app even in its' first phase is too far one step booster that enables a user to perform a seamless banking service with multi step security features at his/her comfort zone. it really assured that dashen bank is living the logo ""always one step ahead""",0.7713,positive,positive,0.9944331049919128,"the app even in its' first phase is too far one step booster that enables a user to perform a seamless banking service with multi step security features at his/her comfort zone. it really assured that dashen bank is living the logo ""always one step ahead""",User Satisfaction / Positive Feedback
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen,google_play,ይሄ app ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,0.0,neutral,negative,0.9382806420326232,ይሄ app ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,Transactions & Features
"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen,google_play,"best app .. good job, dashen bank",0.7964,positive,positive,0.999806582927704,"best app .. good job, dashen bank",User Satisfaction / Positive Feedback
Excellent App ...,5,2025-07-15,Dashen,google_play,excellent app ...,0.5719,positive,positive,0.9998494386672974,excellent app ...,User Satisfaction / Positive Feedback
the worst app I have ever seen,1,2025-07-14,Dashen,google_play,the worst app i have ever seen,-0.6249,negative,negative,0.999790370464325,the worst app i have ever seen,Transactions & Features
very good compared to Amole!,5,2025-07-13,Dashen,google_play,very good compared to amole!,0.54,positive,positive,0.9998546838760376,very good compared to amole!,App Performance & Reliability
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,google_play,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",-0.1007,negative,negative,0.9996408224105836,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",Transactions & Features
👍😊😊😊,5,2025-07-12,Dashen,google_play,👍😊😊😊,0.0,neutral,negative,0.6970565915107727,👍😊😊😊,App Performance & Reliability
Great application,5,2025-07-12,Dashen,google_play,great application,0.6249,positive,positive,0.999858856201172,great application,Innovation & New Features
I am entreated app.,5,2025-07-09,Dashen,google_play,i am entreated app.,0.0,neutral,negative,0.9199568629264832,i am entreated app.,User Satisfaction / Positive Feedback
Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen,google_play,cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,-0.8493,negative,negative,0.9998127818107604,cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,Usability & Accessibility
best app with best bank,5,2025-07-02,Dashen,google_play,best app with best bank,0.8555,positive,positive,0.9995883107185364,best app with best bank,Innovation & New Features
alway slow loading,1,2025-06-30,Dashen,google_play,alway slow loading,0.0,neutral,negative,0.9991027116775512,alway slow loading,Transactions & Features
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen,google_play,"worst app ever and by any chance your account is deactivated, you are doomed",-0.8074,negative,negative,0.9998034834861756,"worst app ever and by any chance your account is deactivated, you are doomed",Usability & Accessibility
Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen,google_play,ethiopian amazing`s dashen bank🤝👌,0.0,neutral,positive,0.9997710585594176,ethiopian amazing`s dashen bank🤝👌,User Satisfaction / Positive Feedback
"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen,google_play,"it's an unpredictable app, i can't make transactions, and now i can't even get the otp! so it's going from bad to worse! thank goodness the amole dashen app still exists.",-0.3987,negative,negative,0.998045802116394,"it's an unpredictable app, i can't make transactions, and now i can't even get the otp! so it's going from bad to worse! thank goodness the amole dashen app still exists.",User Satisfaction / Positive Feedback
nice app but limit up to max 600000,5,2025-06-24,Dashen,google_play,nice app but limit up to max 600000,0.2263,positive,negative,0.5572332739830017,nice app but limit up to max 600000,Innovation & New Features
Super,5,2025-06-21,Dashen,google_play,super,0.5994,positive,positive,0.998783528804779,super,Usability & Accessibility
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen,google_play,"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",0.6705,positive,positive,0.9981334805488586,"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",Innovation & New Features
nice app but transaction limet not enough,5,2025-06-17,Dashen,google_play,nice app but transaction limet not enough,0.2263,positive,negative,0.9785792231559752,nice app but transaction limet not enough,Transactions & Features
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,google_play,"it's an amazing application to use bank transactions in ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",-0.2003,negative,negative,0.9935082197189332,"it's an amazing application to use bank transactions in ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",User Satisfaction / Positive Feedback
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen,google_play,dashen bank my choice🇪🇹✌️💫,0.0,neutral,negative,0.834911584854126,dashen bank my choice🇪🇹✌️💫,User Satisfaction / Positive Feedback
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen,google_play,very simple and user friendly app thank you dashen bank,0.6908,positive,positive,0.9996474981307985,very simple and user friendly app thank you dashen bank,User Satisfaction / Positive Feedback
very good .,5,2025-06-09,Dashen,google_play,very good .,0.4927,positive,positive,0.9998475313186646,very good .,App Performance & Reliability
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,google_play,i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,0.5106,positive,negative,0.9904449582099916,i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,Usability & Accessibility
መቸሸጠ,5,2025-06-03,Dashen,google_play,መቸሸጠ,0.0,neutral,negative,0.6970565915107727,መቸሸጠ,App Performance & Reliability
gadaa,5,2025-06-01,Dashen,google_play,gadaa,0.0,neutral,negative,0.7211463451385498,gadaa,Usability & Accessibility
Massive upgrade from the Amole app.,5,2025-05-31,Dashen,google_play,massive upgrade from the amole app.,0.0,neutral,positive,0.9646419286727904,massive upgrade from the amole app.,Transactions & Features
very good for this app,5,2025-05-31,Dashen,google_play,very good for this app,0.4927,positive,positive,0.9998138546943665,very good for this app,App Performance & Reliability
top,5,2025-05-31,Dashen,google_play,top,0.2023,positive,positive,0.9997069239616394,top,App Performance & Reliability
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,google_play,this app better than amole . but the biometric on new update doesn't work,0.2382,positive,negative,0.999607503414154,this app better than amole . but the biometric on new update doesn't work,Transactions & Features
wow to it saff and this app,5,2025-05-30,Dashen,google_play,wow to it saff and this app,0.5859,positive,positive,0.998571276664734,wow to it saff and this app,Usability & Accessibility
it too slow,3,2025-05-29,Dashen,google_play,it too slow,0.0,neutral,negative,0.9996801614761353,it too slow,Transactions & Features
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen,google_play,ዳሽን ባንክ ይለያል,0.0,neutral,negative,0.8337252736091614,ዳሽን ባንክ ይለያል,App Performance & Reliability
useless app ever loading take long,1,2025-05-27,Dashen,google_play,useless app ever loading take long,-0.4215,negative,negative,0.9997350573539734,useless app ever loading take long,Transactions & Features
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen,google_play,"game changer app! dashen bank super app is fast, secure, and easy to use. the three-click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",0.979,positive,positive,0.999617338180542,"game changer app! dashen bank super app is fast, secure, and easy to use. the three-click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",Usability & Accessibility
very useful App,1,2025-05-26,Dashen,google_play,very useful app,0.4927,positive,positive,0.9995785355567932,very useful app,App Performance & Reliability
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen,google_play,"simple, robust features? yes, please! but the endless loading screen killed the fun—i couldn’t use it for days. fix the glitch, and i’ll yeet a higher rating!",-0.6842,negative,negative,0.8351486325263977,"simple, robust features? yes, please! but the endless loading screen killed the fun—i couldn’t use it for days. fix the glitch, and i’ll yeet a higher rating!",Innovation & New Features
Wawww,5,2025-05-24,Dashen,google_play,wawww,0.0,neutral,negative,0.941803812980652,wawww,App Performance & Reliability
very Nice,5,2025-05-23,Dashen,google_play,very nice,0.4754,positive,positive,0.9998563528060912,very nice,Transactions & Features
its best,5,2025-05-23,Dashen,google_play,its best,0.6369,positive,positive,0.9998121857643129,its best,Innovation & New Features
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,google_play,it is not as good as to the other mobile bank app.,-0.3412,negative,negative,0.999786913394928,it is not as good as to the other mobile bank app.,Transactions & Features
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen,google_play,"the best of best is now arrived **empowering your financial freedom** ""experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere!"" **innovation meets convenience** ""dashen bank mobile banking: where innovation meets convenience. **secure and reliable** ""bank with confidence",0.9628,positive,positive,0.9996517896652222,"the best of best is now arrived **empowering your financial freedom** ""experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere!"" **innovation meets convenience** ""dashen bank mobile banking: where innovation meets convenience. **secure and reliable** ""bank with confidence",User Satisfaction / Positive Feedback
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,google_play,nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,0.631,positive,negative,0.9939862489700316,nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,App Performance & Reliability
The best app ever in finance sector,5,2025-05-18,Dashen,google_play,the best app ever in finance sector,0.6369,positive,positive,0.9998089671134948,the best app ever in finance sector,Innovation & New Features
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen,google_play,its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,0.5554,positive,negative,0.9983357787132264,its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,User Satisfaction / Positive Feedback
dashen bank or dashen super app?,1,2025-05-17,Dashen,google_play,dashen bank or dashen super app?,0.5994,positive,negative,0.9937525391578674,dashen bank or dashen super app?,User Satisfaction / Positive Feedback
wowwwe app,5,2025-05-17,Dashen,google_play,wowwwe app,0.0,neutral,positive,0.9829692840576172,wowwwe app,Transactions & Features
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,google_play,"transferring to other bank accounts is a hastle and inconvenient .get used to seeing "" please try again """,-0.0258,neutral,negative,0.9994332194328308,"transferring to other bank accounts is a hastle and inconvenient .get used to seeing "" please try again """,Usability & Accessibility
always lagging,1,2025-05-16,Dashen,google_play,always lagging,-0.2732,negative,negative,0.9998013377189636,always lagging,Usability & Accessibility
Amazing Application...,5,2025-05-16,Dashen,google_play,amazing application...,0.5859,positive,positive,0.9998786449432372,amazing application...,User Satisfaction / Positive Feedback
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,google_play,"dashen bank app is very good, but sometimes it is not working well",-0.0321,neutral,negative,0.9976341724395752,"dashen bank app is very good, but sometimes it is not working well",User Satisfaction / Positive Feedback
its my choice,5,2025-05-15,Dashen,google_play,its my choice,0.0,neutral,positive,0.9962010979652404,its my choice,Transactions & Features
wow apo,5,2025-05-15,Dashen,google_play,wow apo,0.5859,positive,positive,0.99947851896286,wow apo,Usability & Accessibility
awesome app keep going,5,2025-05-14,Dashen,google_play,awesome app keep going,0.6249,positive,positive,0.9998502731323242,awesome app keep going,Transactions & Features
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,google_play,"it grows ethiopian digital banking step ahead.all fetures in one,simple fast and convince.",0.25,positive,positive,0.9992207288742064,"it grows ethiopian digital banking step ahead.all fetures in one,simple fast and convince.",User Satisfaction / Positive Feedback
Game changer,5,2025-05-13,Dashen,google_play,game changer,0.0,neutral,positive,0.988757073879242,game changer,Usability & Accessibility
Totally amazing,5,2025-05-13,Dashen,google_play,totally amazing,0.624,positive,positive,0.9998782873153688,totally amazing,User Satisfaction / Positive Feedback
super 😎,5,2025-05-13,Dashen,google_play,super 😎,0.5994,positive,positive,0.9331682920455932,super 😎,Usability & Accessibility
what a helpful app!!!!,5,2025-05-13,Dashen,google_play,what a helpful app!!!!,0.6083,positive,positive,0.9990901947021484,what a helpful app!!!!,Transactions & Features
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen,google_play,"to be honest, best banking and lifestyle app in ethiopia.",0.8176,positive,positive,0.9997262358665466,"to be honest, best banking and lifestyle app in ethiopia.",User Satisfaction / Positive Feedback
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,google_play,"a must have, seamless, all in one digital platform ""db superapp""! keep living your motto ""always one step ahead""",0.0,neutral,positive,0.9966461062431335,"a must have, seamless, all in one digital platform ""db superapp""! keep living your motto ""always one step ahead""",User Satisfaction / Positive Feedback
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,google_play,amazing app super easy to use and best design. loved it.,0.9623,positive,positive,0.9998630285263062,amazing app super easy to use and best design. loved it.,Usability & Accessibility
its the best ever,5,2025-05-09,Dashen,google_play,its the best ever,0.6369,positive,positive,0.9998552799224854,its the best ever,Innovation & New Features
excellent game changer App,5,2025-05-08,Dashen,google_play,excellent game changer app,0.5719,positive,positive,0.9998358488082886,excellent game changer app,Usability & Accessibility
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,google_play,i am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,0.8151,positive,positive,0.9995176792144777,i am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,Transactions & Features
it seems me logging out within minutes,1,2025-05-03,Dashen,google_play,it seems me logging out within minutes,0.0,neutral,negative,0.9982207417488098,it seems me logging out within minutes,Innovation & New Features
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,google_play,nice app especially gui and i have got some error when you send within dashen bank the receipter is not get sms notification,0.0258,neutral,negative,0.985798954963684,nice app especially gui and i have got some error when you send within dashen bank the receipter is not get sms notification,Transactions & Features
yes i want dashen super open,5,2025-05-02,Dashen,google_play,yes i want dashen super open,0.7845,positive,positive,0.999435007572174,yes i want dashen super open,Innovation & New Features
faster than this version,5,2025-05-01,Dashen,google_play,faster than this version,0.0,neutral,positive,0.9991979002952576,faster than this version,Innovation & New Features
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,google_play,"best ui mobile banking app, props to design team",0.6369,positive,positive,0.9991565942764282,"best ui mobile banking app, props to design team",Transactions & Features
bad.,1,2025-04-30,Dashen,google_play,bad.,-0.5423,negative,negative,0.9997698664665222,bad.,User Satisfaction / Positive Feedback
dashen super app is secure band very easy,5,2025-04-29,Dashen,google_play,dashen super app is secure band very easy,0.8588,positive,positive,0.9899651408195496,dashen super app is secure band very easy,Usability & Accessibility
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,google_play,it is very fast and secured mobile banking app! i like this app!,0.7225,positive,positive,0.9995939135551452,it is very fast and secured mobile banking app! i like this app!,Innovation & New Features
best app I have ever seen,5,2025-04-29,Dashen,google_play,best app i have ever seen,0.6369,positive,positive,0.9996102452278136,best app i have ever seen,Transactions & Features
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,google_play,its slow when i try to see the recent transaction and stucked,0.0,neutral,negative,0.9992387294769288,its slow when i try to see the recent transaction and stucked,Transactions & Features
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,google_play,wowslnwoooo wowwww amazing !!!!!!!!,0.7156,positive,positive,0.999722182750702,wowslnwoooo wowwww amazing !!!!!!!!,User Satisfaction / Positive Feedback
wow appl,5,2025-04-28,Dashen,google_play,wow appl,0.5859,positive,positive,0.9994691014289856,wow appl,Usability & Accessibility
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,google_play,why do i have to change a pin number i use my finger print so dummy,0.0772,positive,negative,0.9994646906852722,why do i have to change a pin number i use my finger print so dummy,User Satisfaction / Positive Feedback
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,google_play,"it is very slow and it lacks many features to be a super app. high rating is given by their employees, not by the customers.",0.5994,positive,negative,0.9997708201408386,"it is very slow and it lacks many features to be a super app. high rating is given by their employees, not by the customers.",Transactions & Features
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,google_play,"smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. the intuitive design makes banking on the go.",0.34,positive,positive,0.9996446371078492,"smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. the intuitive design makes banking on the go.",Usability & Accessibility
Very easy and Fast.,5,2025-04-24,Dashen,google_play,very easy and fast.,0.4927,positive,positive,0.9995487332344056,very easy and fast.,Usability & Accessibility
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,google_play,incomparably user-friendly and fast app for mobile banking.,0.0,neutral,negative,0.939275562763214,incomparably user-friendly and fast app for mobile banking.,Innovation & New Features
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,google_play,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your technical difficulty should not be reflected on customer.",-0.7156,negative,negative,0.9993688464164734,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your technical difficulty should not be reflected on customer.",Usability & Accessibility
execellent,5,2025-04-24,Dashen,google_play,execellent,0.0,neutral,negative,0.9866806864738464,execellent,App Performance & Reliability
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,google_play,"this super app is a total game-changer—fast, reliable, and packed with everything i need in one place. it’s seamless and super convenient. love it!""",0.923,positive,positive,0.9998038411140442,"this super app is a total game-changer—fast, reliable, and packed with everything i need in one place. it’s seamless and super convenient. love it!""",Usability & Accessibility
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,google_play,all in one ✍️secure ✍️reliable ✍️convenient. digital banking game changer!!,0.0,neutral,negative,0.7598550915718079,all in one ✍️secure ✍️reliable ✍️convenient. digital banking game changer!!,Usability & Accessibility
it is incredible product.,5,2025-04-23,Dashen,google_play,it is incredible product.,0.0,neutral,positive,0.9998867511749268,it is incredible product.,App Performance & Reliability
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,google_play,"i'm really impressed with this app! it’s user-friendly, runs smoothly, and has all the features i need. makes my tasks so much easier and saves me a lot of time. highly recommended!",0.8461,positive,positive,0.9997783303260804,"i'm really impressed with this app! it’s user-friendly, runs smoothly, and has all the features i need. makes my tasks so much easier and saves me a lot of time. highly recommended!",User Satisfaction / Positive Feedback
"It's an amazing app, experience it!!",5,2025-04-23,Dashen,google_play,"it's an amazing app, experience it!!",0.658,positive,positive,0.9998760223388672,"it's an amazing app, experience it!!",User Satisfaction / Positive Feedback
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen,google_play,this is the best banking app ever. i recommend everyone to use it.,0.7717,positive,positive,0.9997599720954896,this is the best banking app ever. i recommend everyone to use it.,Transactions & Features
It is the best application!!!,5,2025-04-22,Dashen,google_play,it is the best application!!!,0.7249,positive,positive,0.9998468160629272,it is the best application!!!,Innovation & New Features
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,google_play,"exceptional digital experience, supperapp will bring new paradigm shift in the banking business. bravo dashen keep it up!!!!",0.0,neutral,positive,0.9998323917388916,"exceptional digital experience, supperapp will bring new paradigm shift in the banking business. bravo dashen keep it up!!!!",User Satisfaction / Positive Feedback
its features are so dynamic,5,2025-04-22,Dashen,google_play,its features are so dynamic,0.5214,positive,positive,0.999643087387085,its features are so dynamic,User Satisfaction / Positive Feedback
fast &Friendly user Application.,5,2025-04-22,Dashen,google_play,fast &friendly user application.,0.0,neutral,positive,0.9993237257003784,fast &friendly user application.,Innovation & New Features
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,google_play,"fast, reliable and user friendly. keep it up",0.4939,positive,positive,0.9997664093971252,"fast, reliable and user friendly. keep it up",Innovation & New Features
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,google_play,"#dashen super app is easy to use, secure & fast transaction😍",0.8481,positive,positive,0.9874821901321412,"#dashen super app is easy to use, secure & fast transaction😍",Usability & Accessibility
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,google_play,i love this app esp 3 click that make e-commerce easier and convinient.,0.7906,positive,positive,0.9995126724243164,i love this app esp 3 click that make e-commerce easier and convinient.,Transactions & Features
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,google_play,great for everyday banking and payments on the go,0.6249,positive,positive,0.9998255372047424,great for everyday banking and payments on the go,Usability & Accessibility
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,google_play,"""dashen super app'' is impressive with its focus on simplicity, speed, and quality. the user interface is clean and easy to understand. transactions process quickly, and the overall quality of the app is top-notch. a must-have for dashen bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",0.9153,positive,positive,0.9997794032096864,"""dashen super app'' is impressive with its focus on simplicity, speed, and quality. the user interface is clean and easy to understand. transactions process quickly, and the overall quality of the app is top-notch. a must-have for dashen bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",Innovation & New Features
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,google_play,making transactions has never been easier. the new update is just amazing,0.3544,positive,positive,0.9998310804367064,making transactions has never been easier. the new update is just amazing,App Performance & Reliability
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,google_play,"the app has various usefull functions, which make easy the payment system. also, it will connect with sellers having reasonable prices.",0.4404,positive,positive,0.9850903749465942,"the app has various usefull functions, which make easy the payment system. also, it will connect with sellers having reasonable prices.",Transactions & Features
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,google_play,the app has great user interface with comprehensive payments and e-commerce platforms. and also it includes unique features such as chat banking and budget.,0.7269,positive,positive,0.999284565448761,the app has great user interface with comprehensive payments and e-commerce platforms. and also it includes unique features such as chat banking and budget.,Innovation & New Features
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,google_play,betam mirt ena betam le atikakem kelel yale ena michu application nw,0.0,neutral,negative,0.9886249303817748,betam mirt ena betam le atikakem kelel yale ena michu application nw,Transactions & Features
Convenient!,5,2025-04-22,Dashen,google_play,convenient!,0.0,neutral,positive,0.9936902523040771,convenient!,Usability & Accessibility
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,google_play,it is an amazing application that meets the needs of customers.,0.5859,positive,positive,0.999864935874939,it is an amazing application that meets the needs of customers.,User Satisfaction / Positive Feedback
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,google_play,effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,0.5707,positive,positive,0.973114848136902,effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,User Satisfaction / Positive Feedback
the best Supper App ever,5,2025-04-22,Dashen,google_play,the best supper app ever,0.6369,positive,positive,0.999849796295166,the best supper app ever,User Satisfaction / Positive Feedback
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,google_play,"this is the best app ever, when is it planned to include digital lending and gasification?",0.6369,positive,positive,0.9990382194519044,"this is the best app ever, when is it planned to include digital lending and gasification?",User Satisfaction / Positive Feedback
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,google_play,"a powerful, local solution that rivals any global app. i love how easy it is to explore services and products.",0.9042,positive,positive,0.999815046787262,"a powerful, local solution that rivals any global app. i love how easy it is to explore services and products.",Innovation & New Features
Dashen bank is my number one choice,5,2025-04-22,Dashen,google_play,dashen bank is my number one choice,0.0772,positive,positive,0.9996331930160522,dashen bank is my number one choice,User Satisfaction / Positive Feedback
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,google_play,assefa genetu = dashen superup is the latest and inclussive .i am happy with this super up.,0.8225,positive,positive,0.9994714856147766,assefa genetu = dashen superup is the latest and inclussive .i am happy with this super up.,Innovation & New Features
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,google_play,"the app is incredibly user-friendly and brings multiple services into one place. it's fast, intuitive, and makes daily tasks super convenient. a true all-in-one solution!",0.8516,positive,positive,0.9991614818572998,"the app is incredibly user-friendly and brings multiple services into one place. it's fast, intuitive, and makes daily tasks super convenient. a true all-in-one solution!",User Satisfaction / Positive Feedback
